"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H4","USA","8542","United States","SAU","Saudi Arabia",2024,"Import",5,72.476
"H4","USA","8542","United States","SAU","Saudi Arabia",2025,"Export",6,3842.632
"H4","USA","8542","United States","SAU","Saudi Arabia",2025,"Import",5,288.936
"H4","USA","8542","United States","TUR","Turkey",2020,"Export",6,19820.754
"H4","USA","8542","United States","TUR","Turkey",2020,"Import",5,24992.897
"H4","USA","8542","United States","TUR","Turkey",2021,"Export",6,11069.151
"H4","USA","8542","United States","TUR","Turkey",2021,"Import",5,14848.676
"H4","USA","8542","United States","TUR","Turkey",2022,"Export",6,18494.637
"H4","USA","8542","United States","TUR","Turkey",2022,"Import",5,8620.226
"H4","USA","8542","United States","TUR","Turkey",2023,"Export",6,15643.944
"H4","USA","8542","United States","TUR","Turkey",2023,"Import",5,15404.017
"H4","USA","8542","United States","TUR","Turkey",2024,"Export",6,20181.074
"H4","USA","8542","United States","TUR","Turkey",2024,"Import",5,18124.066
"H4","USA","8542","United States","TUR","Turkey",2025,"Export",6,28326.618
"H4","USA","8542","United States","TUR","Turkey",2025,"Import",5,5843.106
"H4","AUS","8542","Australia","ISR","Israel",2025,"Import",5,1171.716
"H4","AUS","8542","Australia","JPN","Japan",2020,"Export",6,698.837
"H4","AUS","8542","Australia","JPN","Japan",2020,"Import",5,3423.816
"H4","AUS","8542","Australia","JPN","Japan",2021,"Export",6,649.045
"H4","AUS","8542","Australia","JPN","Japan",2021,"Import",5,3985.333
"H4","AUS","8542","Australia","JPN","Japan",2022,"Export",6,702.899
"H4","AUS","8542","Australia","JPN","Japan",2022,"Import",5,5245.305
"H4","AUS","8542","Australia","JPN","Japan",2023,"Export",6,1725.437
"H4","AUS","8542","Australia","JPN","Japan",2023,"Import",5,6639.041
"H4","AUS","8542","Australia","JPN","Japan",2024,"Export",6,3417.829
"H4","AUS","8542","Australia","JPN","Japan",2024,"Import",5,3667.984
"H4","AUS","8542","Australia","JPN","Japan",2025,"Export",6,5586.721
"H4","AUS","8542","Australia","JPN","Japan",2025,"Import",5,3175.815
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2020,"Export",6,3292.644
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2020,"Import",5,40927.678
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2021,"Export",6,1541.297
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2021,"Import",5,44752.383
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2022,"Export",6,939.058
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2022,"Import",5,35559.106
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2023,"Export",6,2738.463
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2023,"Import",5,28889.399
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2024,"Export",6,3080.651
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2024,"Import",5,22851.235
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2025,"Export",6,5769.748
"H4","AUS","8542","Australia","KOR","Korea, Rep.",2025,"Import",5,55042.344
"H4","AUS","8542","Australia","NLD","Netherlands",2020,"Export",6,351.789
"H4","AUS","8542","Australia","NLD","Netherlands",2020,"Import",5,433.62
"H4","AUS","8542","Australia","NLD","Netherlands",2021,"Export",6,585.351
"H4","AUS","8542","Australia","NLD","Netherlands",2021,"Import",5,915.913
"H4","AUS","8542","Australia","NLD","Netherlands",2022,"Export",6,437.655
"H4","AUS","8542","Australia","NLD","Netherlands",2022,"Import",5,793.233
"H4","AUS","8542","Australia","NLD","Netherlands",2023,"Export",6,2445.402
"H4","AUS","8542","Australia","NLD","Netherlands",2023,"Import",5,397.134
"H4","AUS","8542","Australia","NLD","Netherlands",2024,"Export",6,3019.299
"H4","AUS","8542","Australia","NLD","Netherlands",2024,"Import",5,947.84
"H4","AUS","8542","Australia","NLD","Netherlands",2025,"Export",6,1936.105
"H4","AUS","8542","Australia","NLD","Netherlands",2025,"Import",5,273.229
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2020,"Export",6,342.654
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2020,"Import",5,109758.519
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2021,"Export",6,598.228
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2021,"Import",5,115285.728
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2022,"Export",6,922.353
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2022,"Import",5,134403.32
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2023,"Export",6,1091.917
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2023,"Import",5,117316.791
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2024,"Export",6,1828.078
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2024,"Import",5,104329.451
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2025,"Export",6,2829.129
"H4","AUS","8542","Australia","OAS","Other Asia, nes",2025,"Import",5,117719.128
"H4","AUS","8542","Australia","QAT","Qatar",2020,"Export",6,39.363
"H4","AUS","8542","Australia","QAT","Qatar",2021,"Export",6,11.826
"H4","AUS","8542","Australia","QAT","Qatar",2022,"Export",6,20.27
"H4","AUS","8542","Australia","QAT","Qatar",2023,"Export",6,36.486
"H4","AUS","8542","Australia","QAT","Qatar",2024,"Export",6,57.233
"H4","AUS","8542","Australia","QAT","Qatar",2025,"Export",6,6.385
"H4","AUS","8542","Australia","RUS","Russian Federation",2020,"Export",6,4.935
"H4","AUS","8542","Australia","RUS","Russian Federation",2020,"Import",5,2.692
"H4","AUS","8542","Australia","RUS","Russian Federation",2021,"Export",6,5.969
"H4","AUS","8542","Australia","RUS","Russian Federation",2021,"Import",5,2.572
"H4","AUS","8542","Australia","RUS","Russian Federation",2022,"Import",5,16.428
"H4","AUS","8542","Australia","RUS","Russian Federation",2024,"Import",5,1.115
"H4","AUS","8542","Australia","SAU","Saudi Arabia",2021,"Export",6,13.259
"H4","AUS","8542","Australia","SAU","Saudi Arabia",2022,"Export",6,0.078
"H4","AUS","8542","Australia","SAU","Saudi Arabia",2023,"Export",6,44.875
"H4","AUS","8542","Australia","SAU","Saudi Arabia",2024,"Export",6,37.537
"H4","AUS","8542","Australia","SAU","Saudi Arabia",2025,"Export",6,37.917
"H4","AUS","8542","Australia","SAU","Saudi Arabia",2025,"Import",5,1.226
"H4","AUS","8542","Australia","TUR","Turkey",2020,"Export",6,19.057
"H4","AUS","8542","Australia","TUR","Turkey",2020,"Import",5,39.593
"H4","AUS","8542","Australia","TUR","Turkey",2021,"Export",6,35.153
"H4","AUS","8542","Australia","TUR","Turkey",2021,"Import",5,60.505
"H4","AUS","8542","Australia","TUR","Turkey",2022,"Export",6,111.804
"H4","AUS","8542","Australia","TUR","Turkey",2022,"Import",5,38.649
"H4","AUS","8542","Australia","TUR","Turkey",2023,"Export",6,63.896
"H4","AUS","8542","Australia","TUR","Turkey",2023,"Import",5,29.702
"H4","AUS","8542","Australia","TUR","Turkey",2024,"Export",6,42.928
"H4","AUS","8542","Australia","TUR","Turkey",2024,"Import",5,10.811
"H4","AUS","8542","Australia","TUR","Turkey",2025,"Export",6,31.272
"H4","AUS","8542","Australia","TUR","Turkey",2025,"Import",5,13.482
"H4","AUS","8542","Australia","USA","United States",2020,"Export",6,13265.254
"H4","AUS","8542","Australia","USA","United States",2020,"Import",5,42671.85
"H4","AUS","8542","Australia","USA","United States",2021,"Export",6,14076.08
"H4","AUS","8542","Australia","USA","United States",2021,"Import",5,39689.226
"H4","AUS","8542","Australia","USA","United States",2022,"Export",6,15131.501
"H4","AUS","8542","Australia","USA","United States",2022,"Import",5,43685.157
"H4","AUS","8542","Australia","USA","United States",2023,"Export",6,13824.828
"H4","AUS","8542","Australia","USA","United States",2023,"Import",5,46150.228
"H4","AUS","8542","Australia","USA","United States",2024,"Export",6,17535.322
"H4","AUS","8542","Australia","USA","United States",2024,"Import",5,22940.782
"H4","AUS","8542","Australia","USA","United States",2025,"Export",6,18883.249
"H4","AUS","8542","Australia","USA","United States",2025,"Import",5,53332.018
"H4","CHN","26","China","ARE","United Arab Emirates",2020,"Export",6,62320.886
"H4","CHN","26","China","ARE","United Arab Emirates",2020,"Import",5,25680.163
"H4","CHN","26","China","ARE","United Arab Emirates",2021,"Export",6,64954.246
"H4","CHN","26","China","ARE","United Arab Emirates",2021,"Import",5,69709.15
"H4","CHN","26","China","ARE","United Arab Emirates",2022,"Export",6,16957.864
"H4","CHN","26","China","ARE","United Arab Emirates",2022,"Import",5,57588.652
"H4","CHN","26","China","ARE","United Arab Emirates",2023,"Export",6,28009.211
"H4","CHN","26","China","ARE","United Arab Emirates",2023,"Import",5,86441.126
"H4","CHN","26","China","ARE","United Arab Emirates",2024,"Export",6,21959.059
"H4","CHN","26","China","ARE","United Arab Emirates",2024,"Import",5,85547.56
"H4","CHN","26","China","AUS","Australia",2020,"Export",6,6055.697
"H4","CHN","26","China","AUS","Australia",2020,"Import",5,79717766.81
"H4","CHN","26","China","AUS","Australia",2021,"Export",6,4695.807
"H4","CHN","26","China","AUS","Australia",2021,"Import",5,115592591.23
"H4","CHN","26","China","AUS","Australia",2022,"Export",6,5070.183
"H4","CHN","26","China","AUS","Australia",2022,"Import",5,88355192.22
"H4","CHN","26","China","AUS","Australia",2023,"Export",6,2749.688
"H4","CHN","26","China","AUS","Australia",2023,"Import",5,89743577.537
"H4","CHN","26","China","AUS","Australia",2024,"Export",6,2347.294
"H4","CHN","26","China","AUS","Australia",2024,"Import",5,86077349.719
"H4","CHN","26","China","CHN","China",2020,"Import",5,0
"H4","CHN","26","China","CHN","China",2021,"Import",5,0
"H4","CHN","26","China","CHN","China",2022,"Import",5,0
"H4","CHN","26","China","CHN","China",2023,"Import",5,0
"H4","CHN","26","China","CHN","China",2024,"Import",5,0
"H4","CHN","26","China","DEU","Germany",2020,"Export",6,1398.885
"H4","CHN","26","China","DEU","Germany",2020,"Import",5,250.258
"H4","CHN","26","China","DEU","Germany",2021,"Export",6,3794.507
"H4","CHN","26","China","DEU","Germany",2021,"Import",5,1544.894
"H4","CHN","26","China","DEU","Germany",2022,"Export",6,11225.775
"H4","CHN","26","China","DEU","Germany",2022,"Import",5,2536.746
"H4","CHN","26","China","DEU","Germany",2023,"Export",6,10774.232
"H4","CHN","26","China","DEU","Germany",2023,"Import",5,6970.194
"H4","CHN","26","China","DEU","Germany",2024,"Export",6,4625.141
"H4","CHN","26","China","DEU","Germany",2024,"Import",5,715.096
"H4","CHN","26","China","IND","India",2020,"Export",6,11113.809
"H4","CHN","26","China","IND","India",2020,"Import",5,4249068.896
"H4","CHN","26","China","IND","India",2021,"Export",6,21264.639
"H4","CHN","26","China","IND","India",2021,"Import",5,4894862.016
"H4","CHN","26","China","IND","India",2022,"Export",6,29868.048
"H4","CHN","26","China","IND","India",2022,"Import",5,1322346.578
"H4","CHN","26","China","IND","India",2023,"Export",6,39421.79
"H4","CHN","26","China","IND","India",2023,"Import",5,3614921.912
"H4","CHN","26","China","IND","India",2024,"Export",6,28581.978
"H4","CHN","26","China","IND","India",2024,"Import",5,3536753.135
"H4","CHN","26","China","IRN","Iran, Islamic Rep.",2020,"Export",6,661.13
"H4","CHN","26","China","IRN","Iran, Islamic Rep.",2020,"Import",5,310430.351
"H4","CHN","26","China","IRN","Iran, Islamic Rep.",2021,"Export",6,364.718
"H4","CHN","26","China","IRN","Iran, Islamic Rep.",2021,"Import",5,428940.608
"H4","CHN","26","China","IRN","Iran, Islamic Rep.",2022,"Export",6,408.638
"H4","CHN","26","China","IRN","Iran, Islamic Rep.",2022,"Import",5,405502.407
"H4","CHN","26","China","IRN","Iran, Islamic Rep.",2023,"Export",6,271.089
"H4","CHN","26","China","IRN","Iran, Islamic Rep.",2023,"Import",5,1352388.928
"H4","CHN","26","China","IRN","Iran, Islamic Rep.",2024,"Export",6,1076.088
"H4","CHN","26","China","IRN","Iran, Islamic Rep.",2024,"Import",5,1229743.335
"H4","CHN","26","China","ISR","Israel",2020,"Export",6,5.265
"H4","CHN","26","China","ISR","Israel",2022,"Export",6,0.005
"H4","CHN","26","China","ISR","Israel",2023,"Export",6,590.131
"H4","CHN","26","China","ISR","Israel",2024,"Export",6,428.954
"H4","CHN","26","China","JPN","Japan",2020,"Export",6,984473.1
"H4","CHN","26","China","JPN","Japan",2020,"Import",5,148.99
"H4","CHN","26","China","JPN","Japan",2021,"Export",6,2465607.327
"H4","CHN","26","China","JPN","Japan",2021,"Import",5,2029.248
"H4","CHN","26","China","JPN","Japan",2022,"Export",6,2039640.876
"H4","CHN","26","China","JPN","Japan",2022,"Import",5,1168.377
"H4","CHN","26","China","JPN","Japan",2023,"Export",6,1739660.241
"H4","CHN","26","China","JPN","Japan",2023,"Import",5,576.556
"H4","CHN","26","China","JPN","Japan",2024,"Export",6,1717539.934
"H4","CHN","26","China","JPN","Japan",2024,"Import",5,1154.621
"H4","CHN","26","China","KOR","Korea, Rep.",2020,"Export",6,163486.857
"H4","CHN","26","China","KOR","Korea, Rep.",2020,"Import",5,56495.98
"H4","CHN","26","China","KOR","Korea, Rep.",2021,"Export",6,579258.876
"H4","CHN","26","China","KOR","Korea, Rep.",2021,"Import",5,59443.248
"H4","CHN","26","China","KOR","Korea, Rep.",2022,"Export",6,427656.659
"H4","CHN","26","China","KOR","Korea, Rep.",2022,"Import",5,41057.253
"H4","CHN","26","China","KOR","Korea, Rep.",2023,"Export",6,595775.018
"H4","CHN","26","China","KOR","Korea, Rep.",2023,"Import",5,60663.603
"H4","CHN","26","China","KOR","Korea, Rep.",2024,"Export",6,719303.664
"H4","CHN","26","China","KOR","Korea, Rep.",2024,"Import",5,44894.768
"H4","CHN","26","China","NLD","Netherlands",2020,"Export",6,5887.603
"H4","CHN","26","China","NLD","Netherlands",2020,"Import",5,17806.762
"H4","CHN","26","China","NLD","Netherlands",2021,"Export",6,37148.919
"H4","CHN","26","China","NLD","Netherlands",2021,"Import",5,32317.244
"H4","CHN","26","China","NLD","Netherlands",2022,"Export",6,9663.638
"H4","CHN","26","China","NLD","Netherlands",2022,"Import",5,8382.361
"H4","CHN","26","China","NLD","Netherlands",2023,"Export",6,13937.191
"H4","CHN","26","China","NLD","Netherlands",2023,"Import",5,13359.987
"H4","CHN","26","China","NLD","Netherlands",2024,"Export",6,16488.338
"H4","CHN","26","China","NLD","Netherlands",2024,"Import",5,253.511
"H4","CHN","26","China","OAS","Other Asia, nes",2020,"Export",6,451982.076
"H4","CHN","26","China","OAS","Other Asia, nes",2020,"Import",5,373704.021
"H4","CHN","26","China","OAS","Other Asia, nes",2021,"Export",6,1106325.99
"H4","CHN","26","China","OAS","Other Asia, nes",2021,"Import",5,70594.175
"H4","CHN","26","China","OAS","Other Asia, nes",2022,"Export",6,966309.606
"H4","CHN","26","China","OAS","Other Asia, nes",2022,"Import",5,54225.37
"H4","CHN","26","China","OAS","Other Asia, nes",2023,"Export",6,623879.469
"H4","CHN","26","China","OAS","Other Asia, nes",2023,"Import",5,49316.115
"H4","CHN","26","China","OAS","Other Asia, nes",2024,"Export",6,678655.702
"H4","CHN","26","China","OAS","Other Asia, nes",2024,"Import",5,99424.617
"H4","CHN","26","China","QAT","Qatar",2020,"Export",6,24649.473
"H4","CHN","26","China","QAT","Qatar",2020,"Import",5,2398.509
"H4","CHN","26","China","QAT","Qatar",2021,"Export",6,20553.014
"H4","CHN","26","China","QAT","Qatar",2022,"Export",6,823.607
"H4","CHN","26","China","QAT","Qatar",2023,"Export",6,444.336
"H4","CHN","26","China","QAT","Qatar",2023,"Import",5,1883.887
"H4","CHN","26","China","QAT","Qatar",2024,"Export",6,4143.706
"H4","CHN","26","China","RUS","Russian Federation",2020,"Export",6,2964.995
"H4","CHN","26","China","RUS","Russian Federation",2020,"Import",5,3525424.987
"H4","CHN","26","China","RUS","Russian Federation",2021,"Export",6,6096.235
"H4","CHN","26","China","RUS","Russian Federation",2021,"Import",5,4248116.081
